Datetime,Name,Value,Units
2014-05-01T14:38:48.170609Z,Fuel System Status,0200,
2014-05-01T14:38:48.207441Z,Calculated Load Value,64.3137254902,%
2014-05-01T14:38:48.215838Z,Coolant Temperature,85,C
2014-05-01T14:38:48.252483Z,Short Term Fuel Trim,3.90625,%
2014-05-01T14:38:48.289211Z,Long Term Fuel Trim,1.5625,%
2014-05-01T14:38:48.326210Z,Intake Manifold Pressure,72,kPa
2014-05-01T14:38:48.363068Z,Engine RPM,2920,rpm
2014-05-01T14:38:48.372022Z,Vehicle Speed,109,km/h
2014-05-01T14:38:48.380494Z,Timing Advance,38.5,degrees
2014-05-01T14:38:48.416324Z,Intake Air Temp,18,C
2014-05-01T14:38:48.453166Z,Air Flow Rate (MAF),21.15,grams/sec
2014-05-01T14:38:48.490063Z,Throttle Position,26.6666666667,%
2014-05-01T14:38:48.498115Z,Location of O2 sensors,03,
2014-05-01T14:38:48.535090Z,O2 Sensor: 1 - 2,20803.125,%
2014-05-01T14:38:48.571957Z,OBD Designation,01,
2014-05-01T14:38:48.608994Z,Time Since Engine Start,1779,secs
2014-05-01T14:38:48.645689Z,Distance travelled with MIL on,0,km
2014-05-01T14:38:48.682544Z,Commanded EGR,25.0980392157,%
2014-05-01T14:38:48.719411Z,EGR Error,-1,%
2014-05-01T14:38:48.756295Z,Commanded Evaporative Purge,98.8235294118,%
2014-05-01T14:38:48.793139Z,Fuel Level Input,65.0980392157,%
2014-05-01T14:38:48.830024Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:38:48.866800Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:38:48.903741Z,Evap. System Vapor Pressure,FA99,
2014-05-01T14:38:48.940586Z,Barometric Pressure,84,kPa
2014-05-01T14:38:48.977458Z,O2S1_WR_lambda(1),7DDF8003,
2014-05-01T14:38:49.014232Z,Catalyst Temperature Bank 1 Sensor 1,733.2,C
2014-05-01T14:38:49.051282Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:38:49.088044Z,Control Module Voltage,14.525,V
2014-05-01T14:38:49.124979Z,Absolute Load Value,41.568627451,%
2014-05-01T14:38:49.161779Z,Command Equivalence Ratio,1,ratio
2014-05-01T14:38:49.198649Z,Relative Throttle Position,20.7843137255,%
2014-05-01T14:38:49.235534Z,Absolute Throttle Position B,41.568627451,%
2014-05-01T14:38:49.272246Z,Accelerator Pedal Position D,38.8235294118,%
2014-05-01T14:38:49.309280Z,Accelerator Pedal Position E,19.2156862745,%
2014-05-01T14:38:49.345892Z,Commanded Throttle Actuator,22.3529411765,%
2014-05-01T14:38:54.383839Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:38:54.420926Z,Fuel System Status,0200,
2014-05-01T14:38:54.457706Z,Calculated Load Value,69.0196078431,%
2014-05-01T14:38:54.465890Z,Coolant Temperature,85,C
2014-05-01T14:38:54.502803Z,Short Term Fuel Trim,3.125,%
2014-05-01T14:38:54.539688Z,Long Term Fuel Trim,1.5625,%
2014-05-01T14:38:54.576508Z,Intake Manifold Pressure,75,kPa
2014-05-01T14:38:54.613380Z,Engine RPM,2911,rpm
2014-05-01T14:38:54.622396Z,Vehicle Speed,109,km/h
2014-05-01T14:38:54.630537Z,Timing Advance,36.0,degrees
2014-05-01T14:38:54.666681Z,Intake Air Temp,18,C
2014-05-01T14:38:54.703505Z,Air Flow Rate (MAF),22.69,grams/sec
2014-05-01T14:38:54.740360Z,Throttle Position,28.6274509804,%
2014-05-01T14:38:54.748484Z,Location of O2 sensors,03,
2014-05-01T14:38:54.785377Z,O2 Sensor: 1 - 2,21803.125,%
2014-05-01T14:38:54.822274Z,OBD Designation,01,
2014-05-01T14:38:54.859127Z,Time Since Engine Start,1785,secs
2014-05-01T14:38:54.896023Z,Distance travelled with MIL on,0,km
2014-05-01T14:38:54.932861Z,Commanded EGR,27.8431372549,%
2014-05-01T14:38:54.969739Z,EGR Error,1,%
2014-05-01T14:38:55.006485Z,Commanded Evaporative Purge,98.431372549,%
2014-05-01T14:38:55.043475Z,Fuel Level Input,65.4901960784,%
2014-05-01T14:38:55.080200Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:38:55.117202Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:38:55.154067Z,Evap. System Vapor Pressure,FBA3,
2014-05-01T14:38:55.190933Z,Barometric Pressure,84,kPa
2014-05-01T14:38:55.227786Z,O2S1_WR_lambda(1),7F477FFE,
2014-05-01T14:38:55.264682Z,Catalyst Temperature Bank 1 Sensor 1,732.6,C
2014-05-01T14:38:55.301526Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:38:55.338365Z,Control Module Voltage,14.5,V
2014-05-01T14:38:55.375238Z,Absolute Load Value,44.3137254902,%
2014-05-01T14:38:55.412191Z,Command Equivalence Ratio,1,ratio
2014-05-01T14:38:55.448735Z,Relative Throttle Position,24.7058823529,%
2014-05-01T14:38:55.485596Z,Absolute Throttle Position B,43.9215686275,%
2014-05-01T14:38:55.522702Z,Accelerator Pedal Position D,39.6078431373,%
2014-05-01T14:38:55.559576Z,Accelerator Pedal Position E,19.6078431373,%
2014-05-01T14:38:55.596373Z,Commanded Throttle Actuator,27.0588235294,%
2014-05-01T14:39:00.635105Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:39:00.671148Z,Fuel System Status,0200,
2014-05-01T14:39:00.708015Z,Calculated Load Value,62.3529411765,%
2014-05-01T14:39:00.716373Z,Coolant Temperature,85,C
2014-05-01T14:39:00.753115Z,Short Term Fuel Trim,3.90625,%
2014-05-01T14:39:00.789977Z,Long Term Fuel Trim,1.5625,%
2014-05-01T14:39:00.826829Z,Intake Manifold Pressure,67,kPa
2014-05-01T14:39:00.863700Z,Engine RPM,2970,rpm
2014-05-01T14:39:00.874283Z,Vehicle Speed,111,km/h
2014-05-01T14:39:00.883062Z,Timing Advance,41.5,degrees
2014-05-01T14:39:00.920877Z,Intake Air Temp,18,C
2014-05-01T14:39:00.957908Z,Air Flow Rate (MAF),19.13,grams/sec
2014-05-01T14:39:00.994779Z,Throttle Position,25.0980392157,%
2014-05-01T14:39:01.002878Z,Location of O2 sensors,03,
2014-05-01T14:39:01.039827Z,O2 Sensor: 1 - 2,27600.78125,%
2014-05-01T14:39:01.076706Z,OBD Designation,01,
2014-05-01T14:39:01.113531Z,Time Since Engine Start,1791,secs
2014-05-01T14:39:01.150408Z,Distance travelled with MIL on,0,km
2014-05-01T14:39:01.187284Z,Commanded EGR,17.6470588235,%
2014-05-01T14:39:01.224165Z,EGR Error,-4,%
2014-05-01T14:39:01.261011Z,Commanded Evaporative Purge,98.431372549,%
2014-05-01T14:39:01.297991Z,Fuel Level Input,60.7843137255,%
2014-05-01T14:39:01.334750Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:39:01.371570Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:39:01.408473Z,Evap. System Vapor Pressure,FA64,
2014-05-01T14:39:01.445289Z,Barometric Pressure,84,kPa
2014-05-01T14:39:01.482193Z,O2S1_WR_lambda(1),81208010,
2014-05-01T14:39:01.519036Z,Catalyst Temperature Bank 1 Sensor 1,741.4,C
2014-05-01T14:39:01.555941Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:39:01.592797Z,Control Module Voltage,14.45,V
2014-05-01T14:39:01.629371Z,Absolute Load Value,40.0,%
2014-05-01T14:39:01.666499Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:39:01.703380Z,Relative Throttle Position,19.2156862745,%
2014-05-01T14:39:01.740261Z,Absolute Throttle Position B,40.7843137255,%
2014-05-01T14:39:01.777074Z,Accelerator Pedal Position D,38.0392156863,%
2014-05-01T14:39:01.813978Z,Accelerator Pedal Position E,18.8235294118,%
2014-05-01T14:39:01.850821Z,Commanded Throttle Actuator,20.7843137255,%
2014-05-01T14:39:06.889494Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:39:06.925584Z,Fuel System Status,0200,
2014-05-01T14:39:06.962378Z,Calculated Load Value,45.8823529412,%
2014-05-01T14:39:06.970691Z,Coolant Temperature,85,C
2014-05-01T14:39:07.007264Z,Short Term Fuel Trim,1.5625,%
2014-05-01T14:39:07.044377Z,Long Term Fuel Trim,1.5625,%
2014-05-01T14:39:07.081278Z,Intake Manifold Pressure,53,kPa
2014-05-01T14:39:07.118101Z,Engine RPM,2861,rpm
2014-05-01T14:39:07.127492Z,Vehicle Speed,107,km/h
2014-05-01T14:39:07.135386Z,Timing Advance,39.5,degrees
2014-05-01T14:39:07.171334Z,Intake Air Temp,18,C
2014-05-01T14:39:07.208198Z,Air Flow Rate (MAF),15.36,grams/sec
2014-05-01T14:39:07.245083Z,Throttle Position,21.9607843137,%
2014-05-01T14:39:07.253332Z,Location of O2 sensors,03,
2014-05-01T14:39:07.290141Z,O2 Sensor: 1 - 2,22001.5625,%
2014-05-01T14:39:07.327003Z,OBD Designation,01,
2014-05-01T14:39:07.363823Z,Time Since Engine Start,1798,secs
2014-05-01T14:39:07.400706Z,Distance travelled with MIL on,0,km
2014-05-01T14:39:07.437591Z,Commanded EGR,0.0,%
2014-05-01T14:39:07.474463Z,EGR Error,0,%
2014-05-01T14:39:07.511329Z,Commanded Evaporative Purge,98.8235294118,%
2014-05-01T14:39:07.548149Z,Fuel Level Input,61.9607843137,%
2014-05-01T14:39:07.585043Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:39:07.621776Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:39:07.658759Z,Evap. System Vapor Pressure,F81B,
2014-05-01T14:39:07.695684Z,Barometric Pressure,84,kPa
2014-05-01T14:39:07.732246Z,O2S1_WR_lambda(1),80298000,
2014-05-01T14:39:07.769168Z,Catalyst Temperature Bank 1 Sensor 1,734.8,C
2014-05-01T14:39:07.806263Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:39:07.843080Z,Control Module Voltage,14.5,V
2014-05-01T14:39:07.879976Z,Absolute Load Value,30.5882352941,%
2014-05-01T14:39:07.916826Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:39:07.953698Z,Relative Throttle Position,16.0784313725,%
2014-05-01T14:39:07.990549Z,Absolute Throttle Position B,38.8235294118,%
2014-05-01T14:39:08.027426Z,Accelerator Pedal Position D,36.862745098,%
2014-05-01T14:39:08.064275Z,Accelerator Pedal Position E,18.431372549,%
2014-05-01T14:39:08.101151Z,Commanded Throttle Actuator,17.6470588235,%
2014-05-01T14:39:13.140067Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:39:13.176225Z,Fuel System Status,0200,
2014-05-01T14:39:13.212960Z,Calculated Load Value,73.7254901961,%
2014-05-01T14:39:13.221962Z,Coolant Temperature,85,C
2014-05-01T14:39:13.258105Z,Short Term Fuel Trim,3.90625,%
2014-05-01T14:39:13.294898Z,Long Term Fuel Trim,1.5625,%
2014-05-01T14:39:13.331739Z,Intake Manifold Pressure,67,kPa
2014-05-01T14:39:13.368613Z,Engine RPM,2895,rpm
2014-05-01T14:39:13.378228Z,Vehicle Speed,108,km/h
2014-05-01T14:39:13.386478Z,Timing Advance,36.0,degrees
2014-05-01T14:39:13.421868Z,Intake Air Temp,18,C
2014-05-01T14:39:13.458622Z,Air Flow Rate (MAF),24.43,grams/sec
2014-05-01T14:39:13.495573Z,Throttle Position,27.0588235294,%
2014-05-01T14:39:13.503665Z,Location of O2 sensors,03,
2014-05-01T14:39:13.540625Z,O2 Sensor: 1 - 2,25003.90625,%
2014-05-01T14:39:13.577513Z,OBD Designation,01,
2014-05-01T14:39:13.614351Z,Time Since Engine Start,1804,secs
2014-05-01T14:39:13.651211Z,Distance travelled with MIL on,0,km
2014-05-01T14:39:13.688086Z,Commanded EGR,61.9607843137,%
2014-05-01T14:39:13.724951Z,EGR Error,0,%
2014-05-01T14:39:13.761816Z,Commanded Evaporative Purge,98.431372549,%
2014-05-01T14:39:13.798635Z,Fuel Level Input,59.6078431373,%
2014-05-01T14:39:13.835562Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:39:13.872407Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:39:13.909286Z,Evap. System Vapor Pressure,F925,
2014-05-01T14:39:13.946144Z,Barometric Pressure,84,kPa
2014-05-01T14:39:13.983009Z,O2S1_WR_lambda(1),7E968005,
2014-05-01T14:39:14.019885Z,Catalyst Temperature Bank 1 Sensor 1,736.1,C
2014-05-01T14:39:14.056704Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:39:14.093622Z,Control Module Voltage,14.55,V
2014-05-01T14:39:14.130509Z,Absolute Load Value,47.4509803922,%
2014-05-01T14:39:14.167333Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:39:14.204201Z,Relative Throttle Position,20.3921568627,%
2014-05-01T14:39:14.241172Z,Absolute Throttle Position B,41.568627451,%
2014-05-01T14:39:14.277953Z,Accelerator Pedal Position D,41.9607843137,%
2014-05-01T14:39:14.314834Z,Accelerator Pedal Position E,20.7843137255,%
2014-05-01T14:39:14.351658Z,Commanded Throttle Actuator,22.3529411765,%
2014-05-01T14:39:19.390248Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:39:19.426228Z,Fuel System Status,0200,
2014-05-01T14:39:19.463265Z,Calculated Load Value,69.8039215686,%
2014-05-01T14:39:19.471456Z,Coolant Temperature,85,C
2014-05-01T14:39:19.508326Z,Short Term Fuel Trim,3.125,%
2014-05-01T14:39:19.545100Z,Long Term Fuel Trim,1.5625,%
2014-05-01T14:39:19.582045Z,Intake Manifold Pressure,63,kPa
2014-05-01T14:39:19.618811Z,Engine RPM,2941,rpm
2014-05-01T14:39:19.627693Z,Vehicle Speed,110,km/h
2014-05-01T14:39:19.636093Z,Timing Advance,37.5,degrees
2014-05-01T14:39:19.672179Z,Intake Air Temp,18,C
2014-05-01T14:39:19.708913Z,Air Flow Rate (MAF),21.91,grams/sec
2014-05-01T14:39:19.745933Z,Throttle Position,25.4901960784,%
2014-05-01T14:39:19.754874Z,Location of O2 sensors,03,
2014-05-01T14:39:19.790944Z,O2 Sensor: 1 - 2,27602.34375,%
2014-05-01T14:39:19.827819Z,OBD Designation,01,
2014-05-01T14:39:19.864693Z,Time Since Engine Start,1810,secs
2014-05-01T14:39:19.901299Z,Distance travelled with MIL on,0,km
2014-05-01T14:39:19.938811Z,Commanded EGR,53.3333333333,%
2014-05-01T14:39:19.975086Z,EGR Error,0,%
2014-05-01T14:39:20.012069Z,Commanded Evaporative Purge,98.431372549,%
2014-05-01T14:39:20.049095Z,Fuel Level Input,61.9607843137,%
2014-05-01T14:39:20.085676Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:39:20.122761Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:39:20.159615Z,Evap. System Vapor Pressure,F850,
2014-05-01T14:39:20.196432Z,Barometric Pressure,84,kPa
2014-05-01T14:39:20.233324Z,O2S1_WR_lambda(1),7F2D8007,
2014-05-01T14:39:20.270236Z,Catalyst Temperature Bank 1 Sensor 1,735.5,C
2014-05-01T14:39:20.307074Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:39:20.343808Z,Control Module Voltage,14.5,V
2014-05-01T14:39:20.380800Z,Absolute Load Value,43.9215686275,%
2014-05-01T14:39:20.417709Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:39:20.454488Z,Relative Throttle Position,18.8235294118,%
2014-05-01T14:39:20.491126Z,Absolute Throttle Position B,40.3921568627,%
2014-05-01T14:39:20.528256Z,Accelerator Pedal Position D,40.3921568627,%
2014-05-01T14:39:20.565095Z,Accelerator Pedal Position E,20.0,%
2014-05-01T14:39:20.601935Z,Commanded Throttle Actuator,20.3921568627,%
2014-05-01T14:39:25.640881Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:39:25.676975Z,Fuel System Status,0200,
2014-05-01T14:39:25.713825Z,Calculated Load Value,70.5882352941,%
2014-05-01T14:39:25.721952Z,Coolant Temperature,85,C
2014-05-01T14:39:25.758841Z,Short Term Fuel Trim,3.125,%
2014-05-01T14:39:25.795686Z,Long Term Fuel Trim,1.5625,%
2014-05-01T14:39:25.832579Z,Intake Manifold Pressure,64,kPa
2014-05-01T14:39:25.869444Z,Engine RPM,2989,rpm
2014-05-01T14:39:25.878374Z,Vehicle Speed,112,km/h
2014-05-01T14:39:25.886667Z,Timing Advance,37.5,degrees
2014-05-01T14:39:25.922703Z,Intake Air Temp,18,C
2014-05-01T14:39:25.959691Z,Air Flow Rate (MAF),23.08,grams/sec
2014-05-01T14:39:25.996432Z,Throttle Position,25.8823529412,%
2014-05-01T14:39:26.004961Z,Location of O2 sensors,03,
2014-05-01T14:39:26.041626Z,O2 Sensor: 1 - 2,25403.125,%
2014-05-01T14:39:26.078341Z,OBD Designation,01,
2014-05-01T14:39:26.115198Z,Time Since Engine Start,1816,secs
2014-05-01T14:39:26.152082Z,Distance travelled with MIL on,0,km
2014-05-01T14:39:26.188935Z,Commanded EGR,56.0784313725,%
2014-05-01T14:39:26.225806Z,EGR Error,-1,%
2014-05-01T14:39:26.262640Z,Commanded Evaporative Purge,98.8235294118,%
2014-05-01T14:39:26.299534Z,Fuel Level Input,61.1764705882,%
2014-05-01T14:39:26.336383Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:39:26.373249Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:39:26.410128Z,Evap. System Vapor Pressure,F850,
2014-05-01T14:39:26.446954Z,Barometric Pressure,84,kPa
2014-05-01T14:39:26.483846Z,O2S1_WR_lambda(1),7E968005,
2014-05-01T14:39:26.520717Z,Catalyst Temperature Bank 1 Sensor 1,736.1,C
2014-05-01T14:39:26.557583Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:39:26.594419Z,Control Module Voltage,14.525,V
2014-05-01T14:39:26.631332Z,Absolute Load Value,43.5294117647,%
2014-05-01T14:39:26.668182Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:39:26.705054Z,Relative Throttle Position,18.431372549,%
2014-05-01T14:39:26.741876Z,Absolute Throttle Position B,40.0,%
2014-05-01T14:39:26.778836Z,Accelerator Pedal Position D,40.0,%
2014-05-01T14:39:26.815616Z,Accelerator Pedal Position E,20.0,%
2014-05-01T14:39:26.852477Z,Commanded Throttle Actuator,20.0,%
2014-05-01T14:39:31.891155Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:39:31.927247Z,Fuel System Status,0200,
2014-05-01T14:39:31.964086Z,Calculated Load Value,26.2745098039,%
2014-05-01T14:39:31.972249Z,Coolant Temperature,85,C
2014-05-01T14:39:32.009165Z,Short Term Fuel Trim,-11.71875,%
2014-05-01T14:39:32.046015Z,Long Term Fuel Trim,1.5625,%
2014-05-01T14:39:32.082883Z,Intake Manifold Pressure,38,kPa
2014-05-01T14:39:32.119771Z,Engine RPM,2980,rpm
2014-05-01T14:39:32.128719Z,Vehicle Speed,112,km/h
2014-05-01T14:39:32.136994Z,Timing Advance,46.5,degrees
2014-05-01T14:39:32.173006Z,Intake Air Temp,18,C
2014-05-01T14:39:32.209910Z,Air Flow Rate (MAF),19.38,grams/sec
2014-05-01T14:39:32.246738Z,Throttle Position,25.0980392157,%
2014-05-01T14:39:32.254905Z,Location of O2 sensors,03,
2014-05-01T14:39:32.291616Z,O2 Sensor: 1 - 2,21399.21875,%
2014-05-01T14:39:32.328541Z,OBD Designation,01,
2014-05-01T14:39:32.365506Z,Time Since Engine Start,1823,secs
2014-05-01T14:39:32.402393Z,Distance travelled with MIL on,0,km
2014-05-01T14:39:32.439247Z,Commanded EGR,14.5098039216,%
2014-05-01T14:39:32.476100Z,EGR Error,-100,%
2014-05-01T14:39:32.512965Z,Commanded Evaporative Purge,94.9019607843,%
2014-05-01T14:39:32.549854Z,Fuel Level Input,55.6862745098,%
2014-05-01T14:39:32.586696Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:39:32.623567Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:39:32.660404Z,Evap. System Vapor Pressure,FA99,
2014-05-01T14:39:32.697290Z,Barometric Pressure,84,kPa
2014-05-01T14:39:32.734135Z,O2S1_WR_lambda(1),84027FF9,
2014-05-01T14:39:32.771005Z,Catalyst Temperature Bank 1 Sensor 1,737.8,C
2014-05-01T14:39:32.807897Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:39:32.844740Z,Control Module Voltage,14.525,V
2014-05-01T14:39:32.881620Z,Absolute Load Value,37.6470588235,%
2014-05-01T14:39:32.918442Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:39:32.955369Z,Relative Throttle Position,19.6078431373,%
2014-05-01T14:39:32.992195Z,Absolute Throttle Position B,40.7843137255,%
2014-05-01T14:39:33.029081Z,Accelerator Pedal Position D,38.0392156863,%
2014-05-01T14:39:33.065963Z,Accelerator Pedal Position E,18.8235294118,%
2014-05-01T14:39:33.102847Z,Commanded Throttle Actuator,21.1764705882,%
2014-05-01T14:39:38.141532Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:39:38.177589Z,Fuel System Status,0200,
2014-05-01T14:39:38.214430Z,Calculated Load Value,59.2156862745,%
2014-05-01T14:39:38.222966Z,Coolant Temperature,85,C
2014-05-01T14:39:38.259582Z,Short Term Fuel Trim,3.125,%
2014-05-01T14:39:38.296342Z,Long Term Fuel Trim,1.5625,%
2014-05-01T14:39:38.333186Z,Intake Manifold Pressure,67,kPa
2014-05-01T14:39:38.370039Z,Engine RPM,3013,rpm
2014-05-01T14:39:38.380188Z,Vehicle Speed,113,km/h
2014-05-01T14:39:38.390524Z,Timing Advance,40.5,degrees
2014-05-01T14:39:38.427404Z,Intake Air Temp,18,C
2014-05-01T14:39:38.464272Z,Air Flow Rate (MAF),20.68,grams/sec
2014-05-01T14:39:38.501127Z,Throttle Position,25.8823529412,%
2014-05-01T14:39:38.510206Z,Location of O2 sensors,03,
2014-05-01T14:39:38.546168Z,O2 Sensor: 1 - 2,13603.90625,%
2014-05-01T14:39:38.583059Z,OBD Designation,01,
2014-05-01T14:39:38.619866Z,Time Since Engine Start,1829,secs
2014-05-01T14:39:38.656761Z,Distance travelled with MIL on,0,km
2014-05-01T14:39:38.693595Z,Commanded EGR,22.7450980392,%
2014-05-01T14:39:38.730530Z,EGR Error,-7,%
2014-05-01T14:39:38.767250Z,Commanded Evaporative Purge,98.431372549,%
2014-05-01T14:39:38.804248Z,Fuel Level Input,59.6078431373,%
2014-05-01T14:39:38.841100Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:39:38.877969Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:39:38.914922Z,Evap. System Vapor Pressure,F9C4,
2014-05-01T14:39:38.951690Z,Barometric Pressure,84,kPa
2014-05-01T14:39:38.988621Z,O2S1_WR_lambda(1),80877FFB,
2014-05-01T14:39:39.025459Z,Catalyst Temperature Bank 1 Sensor 1,737.7,C
2014-05-01T14:39:39.062341Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:39:39.099207Z,Control Module Voltage,14.45,V
2014-05-01T14:39:39.136045Z,Absolute Load Value,47.8431372549,%
2014-05-01T14:39:39.172885Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:39:39.209733Z,Relative Throttle Position,24.7058823529,%
2014-05-01T14:39:39.246647Z,Absolute Throttle Position B,43.9215686275,%
2014-05-01T14:39:39.283469Z,Accelerator Pedal Position D,39.2156862745,%
2014-05-01T14:39:39.320346Z,Accelerator Pedal Position E,19.6078431373,%
2014-05-01T14:39:39.356986Z,Commanded Throttle Actuator,25.8823529412,%
2014-05-01T14:39:44.396150Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:39:44.432171Z,Fuel System Status,0200,
2014-05-01T14:39:44.469017Z,Calculated Load Value,52.9411764706,%
2014-05-01T14:39:44.478775Z,Coolant Temperature,85,C
2014-05-01T14:39:44.518200Z,Short Term Fuel Trim,3.125,%
2014-05-01T14:39:44.555093Z,Long Term Fuel Trim,1.5625,%
2014-05-01T14:39:44.591726Z,Intake Manifold Pressure,58,kPa
2014-05-01T14:39:44.628704Z,Engine RPM,3016,rpm
2014-05-01T14:39:44.637761Z,Vehicle Speed,113,km/h
2014-05-01T14:39:44.645549Z,Timing Advance,45.5,degrees
2014-05-01T14:39:44.682041Z,Intake Air Temp,18,C
2014-05-01T14:39:44.718912Z,Air Flow Rate (MAF),18.17,grams/sec
2014-05-01T14:39:44.755736Z,Throttle Position,24.3137254902,%
2014-05-01T14:39:44.763874Z,Location of O2 sensors,03,
2014-05-01T14:39:44.800831Z,O2 Sensor: 1 - 2,16603.125,%
2014-05-01T14:39:44.837666Z,OBD Designation,01,
2014-05-01T14:39:44.874527Z,Time Since Engine Start,1835,secs
2014-05-01T14:39:44.911413Z,Distance travelled with MIL on,0,km
2014-05-01T14:39:44.948289Z,Commanded EGR,14.9019607843,%
2014-05-01T14:39:44.985133Z,EGR Error,0,%
2014-05-01T14:39:45.022015Z,Commanded Evaporative Purge,98.8235294118,%
2014-05-01T14:39:45.058867Z,Fuel Level Input,62.7450980392,%
2014-05-01T14:39:45.095704Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:39:45.132625Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:39:45.169466Z,Evap. System Vapor Pressure,F885,
2014-05-01T14:39:45.206309Z,Barometric Pressure,84,kPa
2014-05-01T14:39:45.243178Z,O2S1_WR_lambda(1),80218011,
2014-05-01T14:39:45.280053Z,Catalyst Temperature Bank 1 Sensor 1,735.6,C
2014-05-01T14:39:45.317135Z,Monitor Status This Drive Cycle,0007E004,
2014-05-01T14:39:45.353767Z,Control Module Voltage,14.475,V
2014-05-01T14:39:45.390629Z,Absolute Load Value,36.4705882353,%
2014-05-01T14:39:45.427510Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:39:45.464376Z,Relative Throttle Position,17.6470588235,%
2014-05-01T14:39:45.501086Z,Absolute Throttle Position B,40.0,%
2014-05-01T14:39:45.537845Z,Accelerator Pedal Position D,37.6470588235,%
2014-05-01T14:39:45.574741Z,Accelerator Pedal Position E,18.431372549,%
2014-05-01T14:39:45.611618Z,Commanded Throttle Actuator,19.2156862745,%
2014-05-01T14:39:50.650491Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:39:50.686604Z,Fuel System Status,0200,
2014-05-01T14:39:50.723429Z,Calculated Load Value,58.0392156863,%
2014-05-01T14:39:50.731577Z,Coolant Temperature,85,C
2014-05-01T14:39:50.768487Z,Short Term Fuel Trim,3.90625,%
2014-05-01T14:39:50.805414Z,Long Term Fuel Trim,1.5625,%
2014-05-01T14:39:50.841995Z,Intake Manifold Pressure,70,kPa
2014-05-01T14:39:50.879081Z,Engine RPM,2992,rpm
2014-05-01T14:39:50.889344Z,Vehicle Speed,112,km/h
2014-05-01T14:39:50.898382Z,Timing Advance,39.0,degrees
2014-05-01T14:39:50.936415Z,Intake Air Temp,18,C
2014-05-01T14:39:50.973290Z,Air Flow Rate (MAF),23.47,grams/sec
2014-05-01T14:39:51.010039Z,Throttle Position,29.0196078431,%
2014-05-01T14:39:51.018419Z,Location of O2 sensors,03,
2014-05-01T14:39:51.055215Z,O2 Sensor: 1 - 2,11204.6875,%
2014-05-01T14:39:51.092109Z,OBD Designation,01,
2014-05-01T14:39:51.128950Z,Time Since Engine Start,1841,secs
2014-05-01T14:39:51.165809Z,Distance travelled with MIL on,0,km
2014-05-01T14:39:51.202676Z,Commanded EGR,32.1568627451,%
2014-05-01T14:39:51.239556Z,EGR Error,-2,%
2014-05-01T14:39:51.276393Z,Commanded Evaporative Purge,98.8235294118,%
2014-05-01T14:39:51.313283Z,Fuel Level Input,57.2549019608,%
